Neighbourhood;Neighbourhood Latitude;Neighbourhood Longitude;Venue;Venue Latitude;Venue Longitude;Venue Category
Comillas;40.393510898112815;-3.7118731934564537;Pastelería Praga;40.39410726020063;-3.7080612192278153;Bakery
Comillas;40.393510898112815;-3.7118731934564537;Flor de Castilla;40.39383840478276;-3.707818392934857;Bakery
Comillas;40.393510898112815;-3.7118731934564537;Open Market Cafe 25;40.393703;-3.7077332;Diner
Comillas;40.393510898112815;-3.7118731934564537;Villa Rosa;40.39449352818662;-3.7078580379643724;Spanish Restaurant
Comillas;40.393510898112815;-3.7118731934564537;DIA %;40.397095912362715;-3.714275235364174;Grocery Store
Comillas;40.393510898112815;-3.7118731934564537;Club Deportivo Puente de Praga;40.394664;-3.706234;Tennis Court
Opañel;40.390237403803106;-3.721687179623202;GO ﬁt Piscinas San Miguel;40.39245672096308;-3.71785730909255;Gym / Fitness Center
Opañel;40.390237403803106;-3.721687179623202;Bar La Alegría;40.38633018096467;-3.7189387139127477;Bar
Opañel;40.390237403803106;-3.721687179623202;La Olla Del Chocolate;40.39273080749407;-3.7242944803599665;Coffee Shop
Opañel;40.390237403803106;-3.721687179623202;la Sirena;40.392907571698494;-3.723635673522949;Grocery Store
Opañel;40.390237403803106;-3.721687179623202;Jose Pan;40.38645409699392;-3.720684833941886;Bakery
Opañel;40.390237403803106;-3.721687179623202;Caprabo;40.39461058896923;-3.7222016635934922;Flea Market
Opañel;40.390237403803106;-3.721687179623202;La Madreña Santa Lucrecia;40.38660010705952;-3.719219456330113;Bar
Opañel;40.390237403803106;-3.721687179623202;Burger king;40.393624718729725;-3.723297179902664;Fast Food Restaurant
Opañel;40.390237403803106;-3.721687179623202;Metro Urgel;40.39327324035781;-3.723728452998159;Metro Station
Opañel;40.390237403803106;-3.721687179623202;Plaza de San Vicente de Paúl;40.385858269761655;-3.7212111020343626;Plaza
Opañel;40.390237403803106;-3.721687179623202;Mercadona;40.38863340957396;-3.7269294261932373;Supermarket
Opañel;40.390237403803106;-3.721687179623202;Pannus Delicatessen;40.392212;-3.7260702;Coffee Shop
Opañel;40.390237403803106;-3.721687179623202;Macdonals;40.38962902433865;-3.726891234459771;Fast Food Restaurant
Opañel;40.390237403803106;-3.721687179623202;La Taberna de Matilde;40.38920906198233;-3.716102082589263;Restaurant
Vista Alegre;40.38432904336821;-3.745662115324329;Polideportivo La Mina;40.38158122477921;-3.7467455863952632;Athletics & Sports
Vista Alegre;40.38432904336821;-3.745662115324329;Pastelería-Panadería La Gallega;40.38404903690427;-3.7464324743456294;Bakery
Vista Alegre;40.38432904336821;-3.745662115324329;La Chocita del Loro;40.387694385110706;-3.74352761057052;Comedy Club
Vista Alegre;40.38432904336821;-3.745662115324329;Devinums;40.382067781571635;-3.748142535253862;Tapas Restaurant
Vista Alegre;40.38432904336821;-3.745662115324329;Glorieta Del Ejército;40.38805541813853;-3.7445876104691824;Plaza
Vista Alegre;40.38432904336821;-3.745662115324329;Mesón El Gallo Pelón I;40.386639073728986;-3.7448260504849524;Spanish Restaurant
Vista Alegre;40.38432904336821;-3.745662115324329;Telepizza;40.382937871779696;-3.7411022186279297;Pizza Place
Vista Alegre;40.38432904336821;-3.745662115324329;Pulperia Caracoleria;40.38347226438317;-3.7472453167255937;Seafood Restaurant
Vista Alegre;40.38432904336821;-3.745662115324329;La Sala Live!;40.383423223281426;-3.747477419006613;Concert Hall
Vista Alegre;40.38432904336821;-3.745662115324329;McDonald's;40.3878170043237;-3.744483466983426;Fast Food Restaurant
Vista Alegre;40.38432904336821;-3.745662115324329;Parque Eugenia de Montijo;40.38468356088785;-3.7507312176332626;Park
Vista Alegre;40.38432904336821;-3.745662115324329;Teatro Tarambana;40.38585570945578;-3.7432337611314397;Indie Theater
Vista Alegre;40.38432904336821;-3.745662115324329;Domino's Pizza;40.38733452790765;-3.742067813873291;Pizza Place
Vista Alegre;40.38432904336821;-3.745662115324329;Hostal Maria Ronda;40.384809;-3.740973;Hotel
Vista Alegre;40.38432904336821;-3.745662115324329;"Pulpería Caracolería ""Los Carmenes""";40.3802266894192;-3.7479599930001894;Seafood Restaurant
Puerta Bonita;40.379671566654274;-3.738995407881679;Telepizza;40.382937871779696;-3.7411022186279297;Pizza Place
Puerta Bonita;40.379671566654274;-3.738995407881679;Chaiz;40.382439348045104;-3.7409305572509766;Bar
Puerta Bonita;40.379671566654274;-3.738995407881679;Plaza Carabanchel;40.3791326546945;-3.7421338673034623;Plaza
Puerta Bonita;40.379671566654274;-3.738995407881679;Colonia De La Prensa;40.377433421026794;-3.742990766281536;Historic Site
Buenavista;40.3671048652914;-3.7459880272311454;Medina 3;40.371001161;-3.746793892;Candy Store
Buenavista;40.3671048652914;-3.7459880272311454;Bar el Cafe;40.36702459404517;-3.747272783769775;Cafeteria
Buenavista;40.3671048652914;-3.7459880272311454;El Rincón de Aguacate;40.37014737623413;-3.74535191308328;Restaurant
Buenavista;40.3671048652914;-3.7459880272311454;Gonzalo;40.370896430682784;-3.746582604397074;Spanish Restaurant
Abrantes;40.378986564166915;-3.7260751798453;Parque Emperatriz María de Austria;40.37793612222415;-3.721961975097656;Park
Abrantes;40.378986564166915;-3.7260751798453;Burger King;40.381050486416726;-3.72802651290845;Fast Food Restaurant
Abrantes;40.378986564166915;-3.7260751798453;Telepizza;40.38123932120466;-3.72845782622962;Pizza Place
Abrantes;40.378986564166915;-3.7260751798453;Campos de Futbol Ernesto Cotorruelo;40.38079482113745;-3.724065542569688;Soccer Field
Abrantes;40.378986564166915;-3.7260751798453;Escuela Federacion Futbol Madrid . Campo Ernesto Cotorruelo;40.38080480616392;-3.7234283986261447;Athletics & Sports
Abrantes;40.378986564166915;-3.7260751798453;Parque Setúbal;40.38286842055851;-3.7250438242425528;Park
Orcasitas;40.36863958906092;-3.7123267600806775;Mercadona;40.368904021162315;-3.7151672646298444;Grocery Store
Orcasitas;40.36863958906092;-3.7123267600806775;Decathlon Usera;40.36597707478231;-3.711541435664797;Sporting Goods Shop
Orcasitas;40.36863958906092;-3.7123267600806775;Deva;40.37004613787206;-3.713801159586244;Café
Orcasitas;40.36863958906092;-3.7123267600806775;Mercado de Orcasitas;40.368977812683;-3.715202808380127;Farmers Market
Orcasitas;40.36863958906092;-3.7123267600806775;Plaza de Sestao;40.3702911658454;-3.716616359994299;Plaza
Orcasitas;40.36863958906092;-3.7123267600806775;O`touxeiro;40.36620849584107;-3.7163057140354634;Spanish Restaurant
Orcasur;40.37221968070185;-3.6980614608934257;Mercadona;40.37178522574946;-3.694905676741354;Supermarket
Orcasur;40.37221968070185;-3.6980614608934257;Lidl;40.37119842940138;-3.6950395501899083;Grocery Store
Orcasur;40.37221968070185;-3.6980614608934257;Telepizza;40.37327537510098;-3.6949106311041473;Pizza Place
Orcasur;40.37221968070185;-3.6980614608934257;Burger King;40.371602825096986;-3.695046566706768;Fast Food Restaurant
Orcasur;40.37221968070185;-3.6980614608934257;MERKAL CALZADOS;40.3711;-3.69582;Clothing Store
Orcasur;40.37221968070185;-3.6980614608934257;Farmacia 24H;40.37110306685568;-3.6950755119323726;Pharmacy
Orcasur;40.37221968070185;-3.6980614608934257;D'hoy;40.37149108315534;-3.6946629135588682;Farmers Market
Orcasur;40.37221968070185;-3.6980614608934257;Tempo by Sodexo (edificio Maternidad Hospital 12 De Octubre);40.37534280521005;-3.6979576561309493;Coffee Shop
Orcasur;40.37221968070185;-3.6980614608934257;Nido;40.370236625169525;-3.6948609352111816;Furniture / Home Store
Orcasur;40.37221968070185;-3.6980614608934257;La Cafeteria de Orcatraz;40.37414907136839;-3.7017409927840563;Diner
Orcasur;40.37221968070185;-3.6980614608934257;Metro Hospital 12 de Octubre;40.37544082826299;-3.6958533321987166;Metro Station
Orcasur;40.37221968070185;-3.6980614608934257;Metro San Fermín-Orcasur;40.369840183513745;-3.69415283203125;Metro Station
Orcasur;40.37221968070185;-3.6980614608934257;Rodilla;40.376233;-3.698561;Sandwich Place
Orcasur;40.37221968070185;-3.6980614608934257;Espacio by Sodexo;40.376338450229724;-3.6986117738872437;Coffee Shop
San Fermín;40.37059942279805;-3.689030034810332;La Caja Mágica;40.36873258673504;-3.684368133544922;Event Space
San Fermín;40.37059942279805;-3.689030034810332;Pista Manolo Santana;40.36875922322401;-3.684467281830977;Tennis Court
San Fermín;40.37059942279805;-3.689030034810332;MOMO Sports Club Caja Mágica;40.368560189882125;-3.686018331252725;Athletics & Sports
San Fermín;40.37059942279805;-3.689030034810332;Bar Justo;40.37146734649111;-3.688230113893677;Spanish Restaurant
San Fermín;40.37059942279805;-3.689030034810332;Albergue Juvenil REAJ - San Fermín;40.3700893601611;-3.688534767768372;Bed & Breakfast
San Fermín;40.37059942279805;-3.689030034810332;Centro Comercial Mezquita 22;40.3738356811263;-3.690283467687036;Shopping Mall
San Fermín;40.37059942279805;-3.689030034810332;Metro San Fermín-Orcasur;40.369840183513745;-3.69415283203125;Metro Station
San Fermín;40.37059942279805;-3.689030034810332;Pista 2;40.36917871619764;-3.6837249165301094;Tennis Stadium
San Fermín;40.37059942279805;-3.689030034810332;D'hoy;40.37149108315534;-3.6946629135588682;Farmers Market
San Fermín;40.37059942279805;-3.689030034810332;Nido;40.370236625169525;-3.6948609352111816;Furniture / Home Store
Almendrales;40.38369151986591;-3.699221921516558;Royal Cantonés;40.383223991719106;-3.702584586338482;Chinese Restaurant
Almendrales;40.38369151986591;-3.699221921516558;La Casa Del Pulpo;40.38718158105888;-3.7004466067570156;Spanish Restaurant
Almendrales;40.38369151986591;-3.699221921516558;Restaurante 何老太 (面）;40.383358;-3.70437;Noodle House
Almendrales;40.38369151986591;-3.699221921516558;La Parrilla de Usera III;40.38578465782409;-3.7032347696263472;BBQ Joint
Almendrales;40.38369151986591;-3.699221921516558;Restaurante Marisco Chino;40.382408;-3.701721;Seafood Restaurant
Almendrales;40.38369151986591;-3.699221921516558;Panaderia Granier;40.386125;-3.704018;Bakery
Almendrales;40.38369151986591;-3.699221921516558;Restaurante  FEITO;40.38614162116014;-3.701604655995707;Gastropub
Almendrales;40.38369151986591;-3.699221921516558;Lidl;40.38492319169958;-3.6961641005148835;Grocery Store
Almendrales;40.38369151986591;-3.699221921516558;Jose's Bar;40.38741983888793;-3.7011087354438392;Pub
Almendrales;40.38369151986591;-3.699221921516558;The Family;40.38551469920716;-3.6963156397477155;Spanish Restaurant
Almendrales;40.38369151986591;-3.699221921516558;Sala Olvido 15;40.38680284131012;-3.7028546000824134;Nightclub
Almendrales;40.38369151986591;-3.699221921516558;KFC;40.3870866600903;-3.7016589235823316;Fast Food Restaurant
Almendrales;40.38369151986591;-3.699221921516558;Museo del Jamón;40.3868999;-3.6982238;Spanish Restaurant
Almendrales;40.38369151986591;-3.699221921516558;Cercanías 12 de Octubre;40.37937457190185;-3.6981868743896484;Train Station
Almendrales;40.38369151986591;-3.699221921516558;Casa Mariano;40.38044943674146;-3.6954950531936297;Bar
Almendrales;40.38369151986591;-3.699221921516558;La Braña;40.38201349988995;-3.6957580134356043;Spanish Restaurant
Almendrales;40.38369151986591;-3.699221921516558;Cervecería Mariano;40.380733486718384;-3.695572160955343;Bar
Moscardó;40.38900798234397;-3.7067258281349713;La Fonda Colombiana;40.385709;-3.704868;Restaurant
Moscardó;40.38900798234397;-3.7067258281349713;Feito Rio;40.391494448612065;-3.7030555357800568;Gastropub
Moscardó;40.38900798234397;-3.7067258281349713;Panaderia Granier;40.386125;-3.704018;Bakery
Moscardó;40.38900798234397;-3.7067258281349713;C.C. Plaza Río 2;40.390881829760794;-3.701512813568115;Shopping Mall
Moscardó;40.38900798234397;-3.7067258281349713;La Parrilla de Usera III;40.38578465782409;-3.7032347696263472;BBQ Joint
Moscardó;40.38900798234397;-3.7067258281349713;Fnac;40.390647;-3.701272;Electronics Store
Moscardó;40.38900798234397;-3.7067258281349713;Bar El muro;40.3916117395135;-3.710201018115387;Spanish Restaurant
Moscardó;40.38900798234397;-3.7067258281349713;Sala Olvido 15;40.38680284131012;-3.7028546000824134;Nightclub
Moscardó;40.38900798234397;-3.7067258281349713;Alcampo;40.390977702445745;-3.7016797347689314;Big Box Store
Moscardó;40.38900798234397;-3.7067258281349713;Piscina Moscardó;40.38811696811029;-3.706356504147326;Pool
Moscardó;40.38900798234397;-3.7067258281349713;H&M;40.39010966399222;-3.701116915326566;Clothing Store
Moscardó;40.38900798234397;-3.7067258281349713;KFC;40.3870866600903;-3.7016589235823316;Fast Food Restaurant
Moscardó;40.38900798234397;-3.7067258281349713;Burger King;40.385570207285724;-3.708482964086752;Fast Food Restaurant
Moscardó;40.38900798234397;-3.7067258281349713;Campo Futbol AV Chimenea;40.390843;-3.703919;Soccer Field
Zofío;40.37937929050376;-3.715224622063293;La Peña Soriana;40.38205966731697;-3.711332054192908;Spanish Restaurant
Zofío;40.37937929050376;-3.715224622063293;Polideportivo Municipal de Orcasitas;40.375909163733134;-3.712649345397949;Athletics & Sports
Zofío;40.37937929050376;-3.715224622063293;La Terracita;40.37766154710149;-3.7135773238846013;Beer Garden
Zofío;40.37937929050376;-3.715224622063293;A'Noxa Galicia;40.37926498;-3.7125063;Spanish Restaurant
Zofío;40.37937929050376;-3.715224622063293;Parque Ricardo Beltrán y Rozpide;40.37626778527972;-3.7178694011888327;Park
Zofío;40.37937929050376;-3.715224622063293;La Barca;40.382425817942426;-3.711258194381242;Spanish Restaurant
Pradolongo;40.37815257845541;-3.70702930245156;Parque de Pradolongo;40.37502643694354;-3.7076282501220703;Park
Pradolongo;40.37815257845541;-3.70702930245156;Kubik Fabrik;40.38089296936892;-3.709087049274695;Theater
Pradolongo;40.37815257845541;-3.70702930245156;Terraza María Stela;40.37569234901091;-3.7026074656428443;Beer Garden
Pradolongo;40.37815257845541;-3.70702930245156;A'Noxa Galicia;40.37926498;-3.7125063;Spanish Restaurant
Portazgo;40.39062308693208;-3.6481503860796947;Heladeria Capri;40.3909199520202;-3.642802752166333;Dessert Shop
Portazgo;40.39062308693208;-3.6481503860796947;El Alto Parrilla;40.39107;-3.6502032;BBQ Joint
Portazgo;40.39062308693208;-3.6481503860796947;Stones Rock Bar;40.39197191847791;-3.649905287896187;Bar
Portazgo;40.39062308693208;-3.6481503860796947;Parque Azorín;40.39067484180824;-3.6455298637757494;Park
Portazgo;40.39062308693208;-3.6481503860796947;Cerveceria Izquierdo;40.387035756890526;-3.6493126066528805;Brewery
Portazgo;40.39062308693208;-3.6481503860796947;Garci;40.393379;-3.65189327;Bar
Portazgo;40.39062308693208;-3.6481503860796947;Sidrería Asgaya;40.389121007212914;-3.6534290269517737;Bar
Entrevías;40.37478831320692;-3.6730677859954364;Centro Deportivo Municipal Entrevías;40.37789057936956;-3.673413266564177;Gym / Fitness Center
Entrevías;40.37478831320692;-3.6730677859954364;Parque Forestal de Entrevias;40.37603993708883;-3.672780990600586;Park
Entrevías;40.37478831320692;-3.6730677859954364;Bar Jaime;40.37263942659066;-3.6695556062770454;Bar
Entrevías;40.37478831320692;-3.6730677859954364;Castle Rock;40.372154472856934;-3.6761326493389532;Music Venue
Entrevías;40.37478831320692;-3.6730677859954364;Estudio Tiritaun taun;40.37184;-3.676762;Music Venue
San Diego;40.39003986151459;-3.66777734681123;VKaos;40.391974560584906;-3.6660561005199983;Pub
San Diego;40.39003986151459;-3.66777734681123;Casa Doli;40.386690281;-3.668193292;Spanish Restaurant
San Diego;40.39003986151459;-3.66777734681123;Tablao Flamenco Los Porches;40.38790618249865;-3.672516916132174;Restaurant
San Diego;40.39003986151459;-3.66777734681123;Cervecería La Cervecera;40.39323840257758;-3.6666116984307333;Spanish Restaurant
San Diego;40.39003986151459;-3.66777734681123;Il Bambino;40.39241845585657;-3.6660196308553745;Italian Restaurant
San Diego;40.39003986151459;-3.66777734681123;Mercadona;40.387626;-3.664425;Supermarket
San Diego;40.39003986151459;-3.66777734681123;Los Porches;40.38789011630017;-3.672381821207001;Spanish Restaurant
San Diego;40.39003986151459;-3.66777734681123;Sala Hebe;40.39242770609826;-3.665471225806763;Music Venue
San Diego;40.39003986151459;-3.66777734681123;Cervecería Cruz Blanca;40.387922374397306;-3.6647732788604905;Tapas Restaurant
San Diego;40.39003986151459;-3.66777734681123;Telepizza;40.39234678769337;-3.663108672894909;Pizza Place
San Diego;40.39003986151459;-3.66777734681123;AVE 3161 Madrid - Barcelon;40.3912855054239;-3.673135940973899;Light Rail Station
Palomeras Bajas;40.38476822936748;-3.6587901789836494;Parque Payaso Fofo;40.3863323806967;-3.660949976034851;Park
Palomeras Bajas;40.38476822936748;-3.6587901789836494;Springfield;40.3813813748588;-3.66256403882935;Clothing Store
Palomeras Bajas;40.38476822936748;-3.6587901789836494;Lidl;40.382812926447116;-3.658197276412294;Food & Drink Shop
Palomeras Bajas;40.38476822936748;-3.6587901789836494;Mercadona;40.381458784050665;-3.6616183700081413;Supermarket
Palomeras Bajas;40.38476822936748;-3.6587901789836494;Poly;40.38252852738083;-3.6623065774991943;Toy / Game Store
Palomeras Bajas;40.38476822936748;-3.6587901789836494;La Choza de David;40.381291858;-3.661194274;Restaurant
Palomeras Bajas;40.38476822936748;-3.6587901789836494;La J de Joaquin;40.38114323990786;-3.6608262003448324;Coffee Shop
Palomeras Sureste;40.38525105511378;-3.63716541530758;Churreria Siglo XIX Avda Albufera;40.387245168673076;-3.639695212868433;Café
Palomeras Sureste;40.38525105511378;-3.63716541530758;Burger King;40.387305187080685;-3.6400242784452232;Fast Food Restaurant
Palomeras Sureste;40.38525105511378;-3.63716541530758;Telepizza;40.38627216517511;-3.639671802520752;Pizza Place
Palomeras Sureste;40.38525105511378;-3.63716541530758;Centro Deportivo Municipal Palomeras;40.38252089055566;-3.633687055030922;Pool
Palomeras Sureste;40.38525105511378;-3.63716541530758;Estación de Servicio Repsol;40.38442788282338;-3.632906415513336;Gas Station
Palomeras Sureste;40.38525105511378;-3.63716541530758;AhorraMas;40.38921288692843;-3.639126066798109;Grocery Store
Palomeras Sureste;40.38525105511378;-3.63716541530758;Metro Miguel Hernández;40.38921672415836;-3.639147600530669;Metro Station
Palomeras Sureste;40.38525105511378;-3.63716541530758;Dolmen De Axeitos;40.381821757870924;-3.6335015773677934;Restaurant
Marroquina;40.410745167728095;-3.6405210448044625;Parque Cuña Verde de O'Donnell;40.411598215308146;-3.6373192794959803;Park
Marroquina;40.410745167728095;-3.6405210448044625;Parque Zeta;40.40997461258593;-3.6444607788404766;Park
Marroquina;40.410745167728095;-3.6405210448044625;Jardines Dionisio Ridruejo;40.41003741187618;-3.636626464417926;Park
Marroquina;40.410745167728095;-3.6405210448044625;Mayte;40.40948584635758;-3.636636361709074;Dessert Shop
Marroquina;40.410745167728095;-3.6405210448044625;Agencia Generali Seguros;40.410158;-3.645666;Insurance Office
Marroquina;40.410745167728095;-3.6405210448044625;Parque de Moratalaz;40.40860034709812;-3.645119055307151;Park
Marroquina;40.410745167728095;-3.6405210448044625;Bar Goyo;40.40825248901085;-3.635800047469488;Spanish Restaurant
Media Legua;40.41190491012393;-3.656729326797063;Piscina La Elipa;40.414382356658805;-3.654241561889648;Pool
Media Legua;40.41190491012393;-3.656729326797063;Mercadona;40.41185182687499;-3.658964196555828;Supermarket
Media Legua;40.41190491012393;-3.656729326797063;Polideportivo La Elipa;40.41489441741947;-3.6558259164288205;Athletics & Sports
Media Legua;40.41190491012393;-3.656729326797063;Alcampo;40.41212129775115;-3.6601821090419695;Big Box Store
Media Legua;40.41190491012393;-3.656729326797063;Dong Cheng;40.411124867228665;-3.657822311376905;Chinese Restaurant
Media Legua;40.41190491012393;-3.656729326797063;100 Montaditos;40.41166;-3.658264;Sandwich Place
Media Legua;40.41190491012393;-3.656729326797063;Bar Yuli - Cafetería, Cervecería;40.41118834385884;-3.654919977435711;Coffee Shop
Media Legua;40.41190491012393;-3.656729326797063;Vinateros28;40.41066053825375;-3.657528927764287;Restaurant
Media Legua;40.41190491012393;-3.656729326797063;Telepizza;40.410816636023384;-3.657245635986328;Pizza Place
Media Legua;40.41190491012393;-3.656729326797063;Burger King;40.4119985701565;-3.6581207648335625;Fast Food Restaurant
Media Legua;40.41190491012393;-3.656729326797063;McDonald's;40.41150148935656;-3.659398953849575;Fast Food Restaurant
Media Legua;40.41190491012393;-3.656729326797063;C.C. Alcampo Moratalaz;40.41216091847426;-3.660226220569224;Shopping Mall
Fontarrón;40.4014253649656;-3.64668453716032;Anfevi;40.401114274746064;-3.641672135819716;Skating Rink
Fontarrón;40.4014253649656;-3.64668453716032;Mercado Moratalaz;40.40493732544566;-3.6445251212738095;Food & Drink Shop
Fontarrón;40.4014253649656;-3.64668453716032;La Cañada;40.40500650892398;-3.6443320942202932;Fried Chicken Joint
Fontarrón;40.4014253649656;-3.64668453716032;Mi Fresh Sushi;40.40480390485673;-3.6496174335479736;Sushi Restaurant
Fontarrón;40.4014253649656;-3.64668453716032;Multiaventuras Moratalaz;40.4014494;-3.6410666;Playground
Vinateros;40.405264579259864;-3.642397358072712;Adestra Copas Moratalaz;40.40761426997893;-3.647310733795166;Nightclub
Vinateros;40.405264579259864;-3.642397358072712;Domino's Pizza;40.40715272708473;-3.6474453643402756;Pizza Place
Vinateros;40.405264579259864;-3.642397358072712;Cafeteria-bolleria  San Román;40.40744777909171;-3.6469830095736895;Bakery
Vinateros;40.405264579259864;-3.642397358072712;La Cañada;40.40500650892398;-3.6443320942202932;Fried Chicken Joint
Vinateros;40.405264579259864;-3.642397358072712;Mercado Moratalaz;40.40493732544566;-3.6445251212738095;Food & Drink Shop
Vinateros;40.405264579259864;-3.642397358072712;DIA %;40.4060849283978;-3.6455595609032785;Shopping Mall
Vinateros;40.405264579259864;-3.642397358072712;Plaza Corregidor Conde  Maceda Y Taboada;40.402680690726186;-3.643574841381872;Plaza
Vinateros;40.405264579259864;-3.642397358072712;Metro Artilleros;40.40509064824093;-3.638784119897048;Metro Station
Vinateros;40.405264579259864;-3.642397358072712;Ophthalteam;40.407553689154675;-3.6464752309241644;Optical Shop
Vinateros;40.405264579259864;-3.642397358072712;Parque de Moratalaz;40.40860034709812;-3.645119055307151;Park
Vinateros;40.405264579259864;-3.642397358072712;Multiaventuras Moratalaz;40.4014494;-3.6410666;Playground
Vinateros;40.405264579259864;-3.642397358072712;Anfevi;40.401114274746064;-3.641672135819716;Skating Rink
Ventas;40.42248599618065;-3.6473166421065355;Campos de futbol Cocheras;40.421994451459675;-3.649261939884284;Soccer Field
Ventas;40.42248599618065;-3.6473166421065355;Polideportivo Arroyo de la Media Legua;40.42259461470808;-3.6484257970310927;Soccer Field
Ventas;40.42248599618065;-3.6473166421065355;Mesón Los Amigos;40.42507325;-3.64974261;Food
Ventas;40.42248599618065;-3.6473166421065355;AhorraMas;40.42508249905578;-3.651563689570924;Supermarket
Pueblo Nuevo;40.42630103878345;-3.6353736947971416;El Rincon De Ana;40.42837894279226;-3.6354357061020797;Bar
Pueblo Nuevo;40.42630103878345;-3.6353736947971416;Mercadona;40.42527;-3.6341484;Supermarket
Pueblo Nuevo;40.42630103878345;-3.6353736947971416;Parque De Pedro;40.42466453164254;-3.6353101420291;Park
Pueblo Nuevo;40.42630103878345;-3.6353736947971416;Metro La Almudena;40.42374398902839;-3.6392154972094346;Metro Station
Pueblo Nuevo;40.42630103878345;-3.6353736947971416;Parque De Arriaga;40.42368738529191;-3.6392046331480246;Park
Pueblo Nuevo;40.42630103878345;-3.6353736947971416;Dia %;40.425257865186275;-3.640387575121995;Food & Drink Shop
Pueblo Nuevo;40.42630103878345;-3.6353736947971416;Metro García Noblejas;40.42925104371675;-3.631787826715508;Metro Station
Pueblo Nuevo;40.42630103878345;-3.6353736947971416;Parque De Las Piscinas;40.42592424289802;-3.629817589191105;Park
Quintana;40.43702268147121;-3.6449759347696884;El Callejón de Álvarez Gato;40.43642507036786;-3.644408334145584;Bar
Quintana;40.43702268147121;-3.6449759347696884;Granier Panes Artesanos;40.435454818477815;-3.643281574383909;Bakery
Quintana;40.43702268147121;-3.6449759347696884;Baden Baden;40.43616241110644;-3.6438032956652004;Brewery
Quintana;40.43702268147121;-3.6449759347696884;Mayser;40.436214830853544;-3.6457741323988624;Bar
Quintana;40.43702268147121;-3.6449759347696884;Cervecería Olivares;40.43726454011188;-3.650480664607106;Bar
Quintana;40.43702268147121;-3.6449759347696884;Las Farolas;40.43454648704393;-3.645645551536567;Coffee Shop
Quintana;40.43702268147121;-3.6449759347696884;Troade Cervecería;40.437167826485016;-3.6454686533236287;Burger Joint
Quintana;40.43702268147121;-3.6449759347696884;Docamar;40.43350072361024;-3.6481332828624735;Tapas Restaurant
Quintana;40.43702268147121;-3.6449759347696884;Wok 4 You;40.43714067060153;-3.6399273188622097;Chinese Restaurant
Quintana;40.43702268147121;-3.6449759347696884;Zara;40.435797;-3.642561;Clothing Store
Quintana;40.43702268147121;-3.6449759347696884;H&M;40.43609773120234;-3.6418846743837707;Clothing Store
Quintana;40.43702268147121;-3.6449759347696884;Monty's;40.435610560133355;-3.643054335199933;Tapas Restaurant
Quintana;40.43702268147121;-3.6449759347696884;McDonald's;40.43666312825683;-3.6402636038917553;Fast Food Restaurant
Quintana;40.43702268147121;-3.6449759347696884;Decathlon City Madrid Alcalá;40.434858;-3.644704;Sporting Goods Shop
Quintana;40.43702268147121;-3.6449759347696884;Taberna Balkanika;40.433096856780345;-3.6455595609032785;Restaurant
Quintana;40.43702268147121;-3.6449759347696884;Ludorum Juegos;40.4339989324363;-3.6411200346154473;Hobby Shop
Quintana;40.43702268147121;-3.6449759347696884;Mercadona;40.43480149851623;-3.6424593091832684;Supermarket
Quintana;40.43702268147121;-3.6449759347696884;Barbería Hombre Actual;40.440784729117304;-3.6426929261130643;Salon / Barbershop
Quintana;40.43702268147121;-3.6449759347696884;El Paso Doble;40.43448580481362;-3.647475649942133;Spanish Restaurant
Quintana;40.43702268147121;-3.6449759347696884;Bar Alambique;40.43519660324922;-3.6443191620019646;Spanish Restaurant
Quintana;40.43702268147121;-3.6449759347696884;Poly Juguetes;40.433979;-3.646074;Toy / Game Store
Quintana;40.43702268147121;-3.6449759347696884;La Santa Tapa;40.44069556161965;-3.6428118757502603;Tapas Restaurant
Quintana;40.43702268147121;-3.6449759347696884;Supercor;40.43416107234965;-3.647205001124752;Supermarket
Quintana;40.43702268147121;-3.6449759347696884;El Fogón Asturiano;40.433231;-3.648076;Spanish Restaurant
Quintana;40.43702268147121;-3.6449759347696884;Springfield;40.4359484386377;-3.64109528918847;Clothing Store
Quintana;40.43702268147121;-3.6449759347696884;Ipanema;40.434226303973716;-3.645885636608047;Bakery
Quintana;40.43702268147121;-3.6449759347696884;Bar Bus;40.437877269316836;-3.639214522395019;Bar
Quintana;40.43702268147121;-3.6449759347696884;Sapama;40.440777020129;-3.642505140390923;Tapas Restaurant
Quintana;40.43702268147121;-3.6449759347696884;Cine de Verano Parque Calero;40.43681677311578;-3.650615383433928;General Entertainment
Quintana;40.43702268147121;-3.6449759347696884;Mercado Quintana;40.43518573270579;-3.643822308377841;Market
Quintana;40.43702268147121;-3.6449759347696884;Inside;40.43613203471097;-3.6418079623515784;Clothing Store
Quintana;40.43702268147121;-3.6449759347696884;Rodilla;40.436699;-3.640032;Sandwich Place
Quintana;40.43702268147121;-3.6449759347696884;Sushiwakka Express;40.43324;-3.6481607;Sushi Restaurant
Quintana;40.43702268147121;-3.6449759347696884;Vodafone;40.437423;-3.639205;Mobile Phone Shop
Concepción;40.439326893125674;-3.6491906123696807;Cervecería Olivares;40.43726454011188;-3.650480664607106;Bar
Concepción;40.439326893125674;-3.6491906123696807;Bar Ruval;40.44033372697905;-3.6498326432661536;Spanish Restaurant
Concepción;40.439326893125674;-3.6491906123696807;hotel artiem madrid fresh people;40.44261332247606;-3.6479193202461118;Hotel
